Ba_003_1_25	661	Съшила й Станка ръкави	Хороводна (на засевки)	Пее се на засевки	"Съшила й Станка ръкави, Станo, мари Дилджилеркена"	
Ba_003_1_26	633	Дето Янка ходи	Хороводна (на засевки)	Пее се на засевки	"Дето Янка ходи, там никой не ходи"	
Ba_003_1_27	653	Митьо на Бойка думаше	Хороводна (на засевки)	Пее се на засевки	"Митьо на Бойка думаше: Бойки мо, любе Бойки мо"	
Ba_003_1_28	876	Зачувца дума Димирю	Хороводна (присмехулна)	Присмехулна песен	"Зачувца дума Димирю: Димире, селска кихая"	
Ba_003_1_29	664	"Фили, джанъм, Дилияно"	Хороводна (на засевки)	Пее се на засевки	"Фили, джанъм, Дилияно, снощи на Дунав отидох"	
Ba_003_1_30	652	Мари свате мокрополо	Хороводна (на засевки)	Пее се на засевки	"Мари свате мокрополо, недей до, мари, недей до"	
Ba_003_1_31	640	"Кого как си, Доне, погледнала"	Хороводна (на засевки)	Пее се на засевки	"Кого как си, Доне, погледнала, всекиму си, Доне, болест дала"	
Ba_003_1_32	674	Запаляла бяла Мита	Хороводна (на засевки вкъщи)	Пее се на засевки вкъщи	"Запаляла е бяла Мита, мари, мари Мито, бяла Мито"	
Ba_003_1_33	691	В море са ламя разигра	Хороводна (на засевки на двора)	Пее се на засевки на двора	"В море са ламя разигра, на ден по мома изида"	
Ba_003_1_34	643	"Кърпачо льо, люби ле"	Хороводна (на засевки)	Пее се на засевки	"Кърпачо льо, люби ле, закърпи ми чехлите"	
Ba_003_1_35	638	Как бе рикла Янка	Хороводна (на засевки)	Пее се на засевки	"Как бе рекла Янка: Дай ма, мамо, дай ма"	
Ba_003_1_36	692	Гьорги бульо тихом проговаря	Хороводна (на засевки на двора)	Пее се на засевки на двора	"Гьорги бульо тихо проговори: Мари бульо, бульо Стойенице"	
Ba_003_1_37	765	Гюнелий село изсекли	Хороводна (на мегдана и на сборове)	Пее се на мегдана и на сборове	Гюнелий село изсекли Гюнелийската махала	
Ba_003_1_38	***			Пее се всякога	"Пасъл е Тодор шилета, шилета Тодор ранчета"	
Ba_003_1_39	***			Пее се на моабет	Калесали са Никола да иде кумство да прави	
Ba_003_1_40	***			Пее се всякога	Мама един е сгодила у село за най баш момата	
Ba_003_1_41	***			Пее се на моабет	"Мама ма Влая думаше: Вляйо льо йолум, Влайшо льо"	
Ba_003_1_42	***			Седенкарска песен	Голямо село Карапча сгодил Добри сина си	
Ba_003_1_43	***			Пее се на моабет	"Мама на Стоян думаше: Стояне, синко Стояне"	
Ba_003_1_44	***			Пее се на седянка	"Мама на Стоян думаше: Стояне, синко Стояне, хайде мама да та ожени"	
Ba_003_1_45	***			Пее се на моабет	Събрали ми се събрали сливенски млади търговци	
Ba_003_1_46	***			Пее се на моабет	Тодорчо дума дружина: Дружина вярна събрана	
Ba_003_1_47	***			Пее се на моабет и сватба	Любят се Иван и Добра от малко дор до големи	
Ba_003_2_01	***			Пее се на моабет	"Запалил са е, мале мо, Сливен града голяма"	
Ba_003_2_02	***			Пее се на моабет и седянка	"Стоенчо Анки думаше: Анки мо, мойто пиленце"	
Ba_003_2_03	***			Пее се на седянка и другаде	"Залюби Стоян, Стояне, залюби Стоян Гергина"	
Ba_003_2_04	***			Пее се на седянка	"Мама Марийка думаше: Марийке, мила мамина"	
Ba_003_2_05	***			Пее се на седянка	"Стоян на гурбет ще иде, той на Марийка думаше"	
Ba_003_2_06	***			Пее се всякога	"Мама на Стоян думаше: Стоене, сине Стоене, ти като беше при мама"	
Ba_003_2_07	***			Пее се по сватби	"Никола Радка не рачи, Радо Никола думаше"	
Ba_003_2_08	***			Пее се всякога	"Индже на Кольо думаше: Кольо ле, кара Кольо ле"	
Ba_003_2_09	***			Пее се всякога	"Любят се Кирчо и Ганка, от малки дор до големи"	
Ba_003_2_10	***			Пее се всякога	"Стояна беда бедили, бедили и го овинили"	
Ba_003_2_11	***			Пее се на седянка	"Иван на Ганка думаше: Ганки мо, подлуданки мо"	
Ba_003_2_12	***			Седенкарска песен	Засвирила е медна свирка отдол село на чешмата	
